id,name,artists,duration_ms,year,spotify_popularity,popularity_source
7zbqrEHRbdiNIIex9LCCDR,The World Is Yours,['Donell Jones'],238093,2010,75,proxy
6L32VRWSfcFL7GedIplEOl,Your Place,['Donell Jones'],301307,2010,69,proxy
4tPkjqlqqWs2poSCNjYfU4,Love Like This,['Donell Jones'],215652,2010,75,proxy
3lwLGPU5eiIRIAX6XTS26S,All About The Sex,['Donell Jones'],335573,2010,72,proxy
56xioCCwcabWMM6AV0k6ZO,Stripclub (feat. Yung Joc),"['Donell Jones', 'Yung Joc']",261680,2010,75,proxy
28kiI12XTBRimTsqKop1T8,What's Next,['Donell Jones'],223067,2010,68,proxy
65qVd0rYMJ3grwgVgyXUUv,You Can Burn,['Donell Jones'],210173,2010,77,proxy
3xq9OH3mUd2nOmFia56GeR,The Finer Things In Life,['Donell Jones'],245067,2010,71,proxy
3OvnEL9igtcz6KvY2dmaIk,Just A Little,['Donell Jones'],288627,2010,71,proxy
7i3dt2ddIgDhLgqL9w60Bj,O How I Wonder,['Donell Jones'],229093,2010,68,proxy
624DwU898z1DvbINDb7CXU,Tap Order,['Shlomi Aber'],460093,2010,73,proxy
7fIkAkbAJPuf4DFVsFVuSx,Balck Funk Hi,['Shlomi Aber'],453267,2010,70,proxy
6Tl6lqiP9Qa8jFPB7V8ZTe,Basic Roots,['Shlomi Aber'],538493,2010,75,proxy
3yyEoaX263DtII963I75rl,I Can Make You Feel It,['Home Video'],273640,2010,70,proxy
53MC97lZBu0pT2g29ED0xF,Rebel Rebel,['Kam Falk'],198227,2010,74,proxy
0fCWuHmFI8BTZmqHMNKpxC,The 2nd Line,['The Marsalis Family'],395640,2010,69,proxy
10QmFpWX1Lty5VRF7TFcMZ,Shadows,['Killah Priest'],122147,2010,69,proxy
5PHCRUnHg1Od21aRPjbp1B,Brolic (feat. Empuls),['Killah Priest'],209053,2010,73,proxy
66TVY8HbzXVJxZRaRet9UU,A Priest History,['Killah Priest'],189307,2010,73,proxy
7i7g93EV9SqLwQdyNWYV9G,Birds (feat. Jay Notes & Redd Mudd),['Killah Priest'],189907,2010,70,proxy
3yWzXvqfUtTjiIwgp5PQ9F,Democracy (feat. Canibus),['Killah Priest'],179587,2010,75,proxy
0yFLkIzvmGLn7ZCxV7aRLc,Outer Body Experience,['Killah Priest'],312853,2010,71,proxy
5ThsLNCfGJoZmoQ2JEkBDQ,The Rose,['Killah Priest'],222707,2010,68,proxy
3OnmPeoVkhKfCMxAb2FATU,Words from a Viking,['Killah Priest'],115920,2010,73,proxy
2xFPEegOz5PqYZJpWjGd1O,Langt Fra Afrika,['Bjørn Torske'],139133,2010,76,proxy
2MJOjNH8Ix1995toESD70E,Furu,['Bjørn Torske'],732627,2010,77,proxy
3ze5rsPkAdNt6yzAc3obQt,Figure 8,['Lovers'],233013,2010,75,proxy
4vWy508eFtJ4IkL0EhHeeC,No Regrets,['Lovers'],360400,2010,75,proxy
6qpzd3JmtDHc0Pq8AcxhLN,The Uncrushables,"['Snowgoons', 'ILL Bill', 'Sabac Red', 'Sicknature']",258192,2010,71,proxy
6LBRJiaLQQJTuf2EBPoq5d,Put Em Up,"['Snowgoons', 'N.B.S.', 'Slaine']",198310,2010,76,proxy
2JlKB3ua1acR8hnxZ5aAgV,Can't Go on Like That,"['Snowgoons', 'Torae', 'Skyzoo']",184903,2010,70,proxy
7Gsq8kUadQy2Dcc4sGuqpG,Dangerous Ways,"['Snowgoons', 'The Closers', 'Red Eye', 'Shabaam Sahdeeq', 'Bekay']",218970,2010,72,proxy
1b5N8nrsFKKu5iN065MdXJ,Who's Side,"['Snowgoons', 'Side Effect']",218514,2010,74,proxy
33jrMT46OTdVMWexwZnNof,Warlords,"['Snowgoons', 'UG', 'IDE', 'Alucard', 'Jise', 'Freestyle']",268857,2010,76,proxy
2GznZ1RHKrCAFiuV9E6vgo,Road Warriors,"['Snowgoons', 'Sadat X', 'Fel Sweetenberg', 'Punchline']",242920,2010,76,proxy
3TJNQjbKiYBSiMOBQYZ7cg,Three Bullets,"['Snowgoons', 'The Esoteric', 'Mykill Miers', 'Qualm']",227000,2010,72,proxy
5Disz84pQFQg6Tki4HqePu,The Real and the Raw,"['Snowgoons', 'M-Dot', 'Jaysaun']",219369,2010,73,proxy
38EnQOKHV2ytuqWqFYZ0c1,No Favors,"['Snowgoons', 'Wise P', 'Sauce Money']",192292,2010,75,proxy
7BV9wz8ZSEbvE9dbnC0Eop,The Madness Begins,"['Snowgoons', 'Outerspace', 'Banish']",201917,2010,77,proxy
0ivp4FS6MXD4XhZkg0o7Q7,Statue,"['Snowgoons', 'Virtuoso']",234500,2010,78,proxy
5gHBBlqY7sbngRQzFpjoic,The Beast,"['Snowgoons', 'Lateb']",169888,2010,76,proxy
02VVV2HkuPkFjwkw5DqBcc,Big Bang Bomb,"['Snowgoons', 'Lady Repo']",219418,2010,77,proxy
0qyhwhXbc3XOlFoWIAX1NU,Rotten Apple,"['Snowgoons', 'Ice Water', 'A.G.', 'Nutso', 'Tre Seven']",209667,2010,69,proxy
2SgQKTRbrBkJ7b2pHjic1Y,Cold Dayz,"['Snowgoons', 'F.T. (Fuc-That)', 'Lord Willin', 'Reef The Lost Cauze']",275384,2010,68,proxy
7I6SoEdQpGc2c9VOUt5jhr,I Think You're Gonna Feel My Love,['Matthew Barber'],230253,2010,68,proxy
2ubUbFVsWlFH8H7QW1AwyT,Insanity Or Deat,['Matthew Barber'],287413,2010,68,proxy
2mQZFj5FHuhE6grnoOeVwW,Hawks On The Highway,['Matthew Barber'],213973,2010,76,proxy
5UyBPsgA95l5Bodu8woQaz,The Gist,"['Robby Moncrieff', 'Zach Hill']",141653,2010,77,proxy
39EqQvLzEyAGXbPzd4gMkZ,Holiday,['BoxViolet'],298702,2010,72,proxy
13axiA9G3FKtu0fRlsCA1d,The Chipmunk Song (Live),['Voice Male'],55587,2010,72,proxy
3vL7XnVJwlabF4QfbaJZSb,Caveman,['Mad Rad'],230793,2010,71,proxy
5oO2XX7eg75j5os6d8Tp4j,Epiphany,['Mad Rad'],309030,2010,75,proxy
6Wwl7AA3l1h5HNBcIgauVW,The Machine,['Mad Rad'],257777,2010,72,proxy
5mzq27fn529lRdaKsq0Tgm,I Want Your Blood,['Mad Rad'],196050,2010,77,proxy
44elzN2xvhLzp3NFN1bWcV,The Youth Die Young,['Mad Rad'],265092,2010,72,proxy
06OJO0NNAIf4hkmHv90qH6,Love In A Strange World,['Mad Rad'],271178,2010,71,proxy
0lbbui926DQHKtftpOCmae,It&apos;s A Funk Thing,['Mezzoforte'],295987,2010,73,proxy
29WTqdBFOhmo8N8w1BaKAU,Berlin Boogie,['Mezzoforte'],336333,2010,72,proxy
5hxObTDAY3pZC2XZFIAxcz,Stepping Out,['Mezzoforte'],256160,2010,70,proxy
0X8c0UGh3S31IiicP9Ke6c,Bright And Early,['Mezzoforte'],291333,2010,75,proxy
7H98bQSGzc4CPDEgpMsikO,Hatton,['Mezzoforte'],312293,2010,68,proxy
7kAyGAunFkbmmxRU78VB9R,Amph AmF,['Jane Vain'],183853,2010,70,proxy
3RRb0raG4OzxpS9z54t7fI,People's Faces,['KEITH CANISIUS'],354547,2010,72,proxy
7I5zax0EXF59lbVsmfZy5V,First Tambourine Love,['KEITH CANISIUS'],364667,2010,79,proxy
6u55wPfa7rt2MZ1YXIWNjB,Kill Your Systems For Earth,['KEITH CANISIUS'],406827,2010,68,proxy
3g1unCTBTFjQCBjDhTrRyZ,The Beach House,['KEITH CANISIUS'],291960,2010,69,proxy
5mPfXuWy69U9WwX92uWteE,Detach Me From My Head,['Feeding Fingers'],222640,2010,68,proxy
6PQcJgwruK6Bq8e5b5GiTp,I Am a Brutal Little Boy,['Feeding Fingers'],194360,2010,81,proxy
2bLXpNwJWUZ2zyieojAMxQ,My Imagined House,['Feeding Fingers'],271387,2010,75,proxy
7A6wZIK0GofboijSFi9Tep,Asleep on Softened Fists,['Feeding Fingers'],233960,2010,69,proxy
2ChEO0qGlHUIy1d7mqzf2o,This World Starves for Lonely Girls,['Feeding Fingers'],268960,2010,78,proxy
6lnyS9O3B5XnSSOpXFfLTE,I Promise to Build You a Machine,['Feeding Fingers'],246867,2010,74,proxy
5kWCeYtleGDfwpFGnGV0H4,All of My Prisons,['Feeding Fingers'],271240,2010,81,proxy
1faw69NLBdavQ8OPxRxgUR,The Stupid Things We Did,['Feeding Fingers'],242507,2010,71,proxy
1GgHLvbHoBG0KSW7erkg3c,Trilogy of Error Pt. I,['Jason Sadites & Marco Minnemann'],15627,2010,71,proxy
0J9DZD2iw3xcEHYcyQ2Ach,Oakland's Tight,['Carne Cruda'],236373,2010,79,proxy
2C4LfHqXeWFp6nbkulfAZR,Spirit Of Carnaval,"['Carne Cruda', 'Dandara Backen']",213693,2010,81,proxy
0iMcxrQO1h8h3NIUn0tsYy,La Pulga,['Carne Cruda'],248787,2010,79,proxy
0d5NCShkpRk2EUifF2arWq,La Cafeina,"['Carne Cruda', 'Dandara Backen']",246360,2010,78,proxy
5hnXnTjoXZpXy7fmo7ZXzc,Pancho Cachondo,['Carne Cruda'],186387,2010,83,proxy
4BjlixGDb8Gi5a1J0Bvtzq,Ring Of Fire,['Carne Cruda'],178613,2010,68,proxy
5ZiuwGoNHFs3MfS6TP0uju,Chuleta,"['Carne Cruda', 'Omar Sosa']",269480,2010,79,proxy
1oe9YDbM7cm8l071cvOtDr,The Giant Penguins Of Ancient Peru,['Carne Cruda'],99587,2010,76,proxy
0LpWd56E1ZApZ871tqvhXd,Quitate la Mascara,['Carne Cruda'],317360,2010,79,proxy
6NVIkhdhqc9VI3jg8g0hju,Arugala,['Carne Cruda'],302133,2010,72,proxy
4abBThO0mE8HdmjARJGMGH,Shark Attack!,"['Carne Cruda', 'Kevin Kmetz']",241640,2010,84,proxy
5H7WmEvTDBKA9N2S5wpLHT,The Tide,['Tapage & Meander'],350000,2010,71,proxy
4JrFN9jj9FfzjnjX6h7Tsu,I - Ich? Nein!,['Kein Hass Da'],128813,2010,69,proxy
5dy4WikmKqom79QankG4Ed,Fearless Vampire Killers - Blender Henker,['Kein Hass Da'],56747,2010,73,proxy
3qzU0nmQ99PX2LTLgCcfEg,Attitude - Billigflug,['Kein Hass Da'],70547,2010,69,proxy
7bnEGPeleDZDrY10fLc1pe,Sailin' On - Setz Die Segel,['Kein Hass Da'],101893,2010,70,proxy
6fMwlzCQ5jsz2N1jQj0b6a,Don't Bother Me / Gene Machine - Lass Mich in Ruh' / Dien Machine,['Kein Hass Da'],223960,2010,68,proxy
7IkQIpX8VO9bTXZxB5sSB1,Sacred Love - Traumvulkan,['Kein Hass Da'],213120,2010,71,proxy
4097ENqjMfCvtWpNODIed2,I & I Survive - Kein Hass Da,['Kein Hass Da'],199427,2010,71,proxy
3I5eSVKKdmTx9N6pP6YLnn,Banned in the DC - Knastplanet,['Kein Hass Da'],120787,2010,70,proxy
3omivIiUyS3org7uJxjUtB,I Against I - Einfach Dagegen,['Kein Hass Da'],162560,2010,69,proxy
4DevqyimlQa7r8w8aCLzbt,Secret 77 - Sein Blick,['Kein Hass Da'],228000,2010,75,proxy
2delgtzR84ZYrdBDY8cT8L,Bail Out - Rettungspaket,['Kein Hass Da'],204880,2010,68,proxy
4SqmaM1DOXbZWr6z4MetyY,I & I Survive - Ich Bin Nicht Allein,['Kein Hass Da'],340533,2010,70,proxy
70L0ZW4mPLfgbz4zD19tVT,Pay to Cum - Peile Zeit,['Kein Hass Da'],92853,2010,68,proxy
0ccMKKJMomWl3m54s5UHIr,She's Calling You - Sie Liebt Wie Du,['Kein Hass Da'],217493,2010,76,proxy
7kZRMf55iJA4a2DEMEQyXl,Right Brigade - Immer Noch Da,['Kein Hass Da'],130493,2010,71,proxy
39qfyjsE1DyqZ1IziugJRk,The Meek Shall Inherit the Earth - Wie Regen Im Meer,['Kein Hass Da'],218187,2010,73,proxy
6QUSzHpo7mBCwuy2EmlupD,How Low Can a Punk Get? - Wie Weit Darf Ein Punk Gehen?,['Kein Hass Da'],111440,2010,68,proxy
1idkkneF5mKU8qhTfj3KGQ,House of Suffering - Haus Der Schrecken,['Kein Hass Da'],137747,2010,68,proxy
7zfIQKTAC5nE3OGLbmQ3W0,We Will Not - Nie Was Sie Wollen,['Kein Hass Da'],95013,2010,68,proxy
3a3cZtulievC5JHXxAC9kh,With the Quicknes - Weck Die Fitness,['Kein Hass Da'],161680,2010,71,proxy
3x4fkvP2NAtU7VpYfuvcRb,Bounce Back,['James Fortune'],246728,2010,72,proxy
1mUmj1eUwJmiXTCCCCYSlN,Battle Is Over,['James Fortune'],273342,2010,77,proxy
3jUcowi19MDKVIM28yvy5T,I Wouldn't Know You,"['James Fortune', 'Nakitta Fox']",279243,2010,69,proxy
07XHE2dEBuj6EIj0BPbBWQ,You Are Here,"['James Fortune', 'Zacardi Cortez', 'Lowell Pye']",458814,2010,69,proxy
0ETsYN2rR26EHhqGbqUL9d,Praise Break,['James Fortune'],135547,2010,72,proxy
4Isa5S0QdZpeFopHIguCkM,Birmingham,['Charlotte Park Rangers'],143693,2010,73,proxy
24FsKlG2sPt1wUojMJptzs,Tha Anthem,['Dubb Sicks'],168733,2010,70,proxy
6Xc0HZ9JQUaOyG7cQzBn9Q,Not So Very Far From Home,['Dubb Sicks'],197160,2010,74,proxy
5kmDvkBm4ge0l5DSzI0kNQ,Hard to Breathe (feat. Stephanie Salvo),['Dubb Sicks'],261640,2010,74,proxy
1nxBkQIHQpE7F4STSJdm1H,Just to Make Yall Feel It (feat. Pace Won),['Dubb Sicks'],233613,2010,74,proxy
1sSG8iudGNKjBgSg2c7vkC,So F*cked Up,['Dubb Sicks'],187693,2010,79,proxy
3uv4NyBEsKbP21cDUfONsS,Rapstar the Superhero,['Dubb Sicks'],203747,2010,73,proxy
7vlnFjgcHnqSqXsM5kcnU8,War Outside (feat. Japanese Jesus & Mumble Skinny),['Dubb Sicks'],257373,2010,68,proxy
6Pp4KxKqsf2zYzjjVJhFw0,Blitz,['Crown Royale'],154738,2010,73,proxy
5j1NAKZBjbEY2rwJonToAF,Crown Royale,['Crown Royale'],169413,2010,68,proxy
2PDYFFFr0IY8NdKJwPoJwo,We Gotcha,['Crown Royale'],181116,2010,77,proxy
2cco0oNdgjma3HSGd51C1A,EnvyUs (feat. Magestik Legend),"['Crown Royale', 'Magestik Legend']",269723,2010,69,proxy
09yOIAg2GRWN5yrRmprS5g,The Path I Chose (feat. Noelle Scaggs),"['Crown Royale', 'Noelle Scaggs']",235172,2010,69,proxy
3BNopZa4n0N5c63ICjYzAg,World Go Crazy,['Crown Royale'],213066,2010,79,proxy
3mMcXNDzbbUCq2Ny0BKfSb,Testing,['Crown Royale'],181673,2010,74,proxy
5uA7H0Zw4JmXE54nwDDOFl,"The Chosen Show (feat. MED, Tres Styles, Fashawn, Marvwon, Bishop Lamont, Guilty Simpson, Ras Kass, One Be Lo & Chino XL)","['Crown Royale', 'Bishop Lamont', 'Chino XL', 'Fashawn', 'Guilty Simpson', 'Marvwon', 'MED', 'One Be Lo', 'Ras Kass', 'Tres Styles']",302974,2010,80,proxy
3xO7YwXGC39WB0ogiKrJu4,Right Here,['Crown Royale'],255234,2010,68,proxy
5b0OTi23MBMkIToJTbTzsj,Vessel (feat. Ceschi),['Dark Time Sunshine'],104800,2010,72,proxy
5GpPWLOPCL94DgTlJHm0pN,Now They Know (feat. Tony Hill),['Dark Time Sunshine'],262293,2010,69,proxy
3A2VZBesxXZuVXUiZDMyCI,E.R. (feat. Maggie Morrison of Digitata & Lookbook),['Dark Time Sunshine'],219867,2010,80,proxy
1crfWxFFHpQgDVBYgFlwEy,Run,['Dark Time Sunshine'],302507,2010,69,proxy
7htVFAxFvQqiJd7t0ekegw,Defender (feat. Reva Devito),['Dark Time Sunshine'],168253,2010,74,proxy
0ERGrpQ54x2hEzSAukokND,"Primor (feat. P.O.S., PeeGee 13, D.J. Zone, & Aesop Rock)",['Dark Time Sunshine'],322880,2010,72,proxy
0CWd6fk4hpq5nyF0DG0wIi,All Aboard (feat. Reva Devito),['Dark Time Sunshine'],201933,2010,71,proxy
4kXRmnwIAmvQDiSECyDEEq,The Sleestack Payback,['Dark Time Sunshine'],200000,2010,70,proxy
3FVqQBmIDEBdgXS4HhBoN5,Hands Up (feat. Champagne Champagne),['Dark Time Sunshine'],103027,2010,69,proxy
5Ad6RKrArXG8Iz8WMaU25I,"Instructions To Numb (feat. Solillaquists of Sound, Xperience & Qwel)",['Dark Time Sunshine'],270107,2010,70,proxy
2EG7VtuyPj5A7MtJclZf7h,Little or No Concern,['Dark Time Sunshine'],202187,2010,69,proxy
6DyGyGS8og9YtnC7hVYGpa,View Items 2 (feat. NyQwil),['Dark Time Sunshine'],238640,2010,68,proxy
5tURmmwmsdUCzdcg4jpjL6,Just An Old Flame (feat. Kaitlyn Leathers),['Dark Time Sunshine'],192120,2010,79,proxy
3mEyStPX2r6RU7iLah4uZb,In Your World,['The Sign'],218000,2010,72,proxy
4t7tGW7tqt0drpcBVgnrqS,Newspaper Radio,['The Sign'],154000,2010,79,proxy
3s6yzI9xQ9wmnyX6C67ZfD,Addiction,['The Sign'],216000,2010,72,proxy
71pRQRYQIhMTlaKc2OVN3K,One of These Days,['The Sign'],186000,2010,77,proxy
6f4wzMQCsTgEjN2P4lskBZ,You Can't Do That - Cover,['The Sign'],161180,2010,83,proxy
71TTFsGRIuWTREp4WwuTLQ,Erase and Rewind - Cover,['The Sign'],217221,2010,74,proxy
3aaUvi4SBae9uufTX1XZn2,I Can't Cry,['The Sign'],221988,2010,70,proxy
21Yxu0HQTvpixMM8IYVaFg,Love Me,['The Sign'],181300,2010,71,proxy
26jFU7ROb91XUOcgJDTvZZ,Sweet Concern,['The Sign'],182000,2010,68,proxy
1Sm0xbEqmCVL8WSWiW3aHi,Taking Care of Love,['The Sign'],188000,2010,78,proxy
7datiYHpNDGRykZY0ta1wA,Science Frontier,['Monty Harper'],165813,2010,69,proxy
26uQYubD3ogoGzevxnBlB4,What Is the Shape of the Molecule?,['Monty Harper'],198320,2010,76,proxy
3kGicYRI95whnJyynh69fA,Acrocanthosaurus,['Monty Harper'],189907,2010,69,proxy
5Q1V2nDCEzewPpT54gjbgL,Microbe Hunter,['Monty Harper'],249547,2010,69,proxy
7dMrDH2lgsfQ6lZxuSw7ZM,Bat Man,['Monty Harper'],154120,2010,76,proxy
1vmGcWHwQJUQh804sasUVi,Born to Do Science,['Monty Harper'],167560,2010,76,proxy
3KPO3B33qVhIq0Clr5nvgb,Wind Energy,['Monty Harper'],246067,2010,70,proxy
5pyPcHj38CWA0W2I510Vph,Ain't It Beautiful,['Monty Harper'],216482,2010,68,proxy
4WknulavK4yBFR4b9j2y7z,Music for Abandoned Factories,['Polestar'],240490,2010,68,proxy
02i23zLQFoYSJ6RwccLJm5,End of an Era,['Polestar'],230007,2010,71,proxy
6nTVdE5eBpKReApcj6Iew6,Words Can't Describe (Fuck Racism),['Violent Affair'],172560,2010,69,proxy
7AHWEJFDpJG7RotKczQU2z,Abandoned Youth,['Violent Affair'],170307,2010,70,proxy
1PhkUV7W7enscbxEL5V9Oi,We Wish You A Merry Christmas,['Donnie Iris and the Cruisers'],224640,2010,77,proxy
0WophQo3z6ioFFBjgXzOmr,Carol of the Bells,['Donnie Iris and the Cruisers'],142400,2010,73,proxy
4XTlOSNndpRquN8Qq4eomF,Alleluyah Sasa! (He Is Born),['Donnie Iris and the Cruisers'],114213,2010,68,proxy
4VuYbbunTsRtO4ZgqgdZse,This Child,['Donnie Iris and the Cruisers'],265067,2010,77,proxy
45X7n0qvb75Lvlb886HdNv,Waiting for the End,['Linkin Park'],231680,2010,73,proxy
3qXzJINoqzjEjrlFqtAdWm,"The Catalyst - Guitarmagedon; Does It Offend You, Yeah? Remix",['Linkin Park'],186267,2010,76,proxy
7bmnoHYD0OoQwD5VRrNBDS,Old Big Mountain,['American Graveyard'],137440,2010,75,proxy
0yvM6kSLotGU3ifrdBXJeY,Fuck,['American Graveyard'],142413,2010,68,proxy
5fXqkJoaR2ArInu0KJpXc4,Shake With Me,['American Graveyard'],170000,2010,75,proxy
4sOAPMhMWmvL5kB3oi8BY0,Bang,['Rockapella'],195118,2010,80,proxy
61tNDXV0dq7T2ZcngRQhuq,Hard Time,['Rockapella'],174876,2010,73,proxy
2SAkSMCnyX0FvLRKsuNdjg,4u4now4life,['Rockapella'],179206,2010,77,proxy
2vw324PJZLubpjMSgxYh3B,Tell Me What You Want,['Rockapella'],171496,2010,78,proxy
5wQ5eWUGciYaChWo8e48to,Nuthin' But,['Rockapella'],227115,2010,74,proxy
4mygz6G3Za31WGug3eWwHx,Tonight,['Rockapella'],168281,2010,73,proxy
5es4HcDn0Prht3NcNVUc20,Shemibos,['Rockapella'],208859,2010,82,proxy
1Jm5MTAtcgwVTR5TVDVb1r,Malibu Grand Prix,['Rockapella'],222830,2010,80,proxy
1OoidCE0mWWTKEXRZmjhpW,Too Much,['Rockapella'],215735,2010,81,proxy
0LFR97zZ48MTPj7fK7mh05,No Pressure,['Rockapella'],261404,2010,76,proxy
1sCN83vh7rzQ2d7UGAsoga,A-Punk,['Rockapella'],141342,2010,73,proxy
5kmDveX3ZaPLhkovgfEdLx,Watching the River Flow,"['Steve Gadd', 'Joey DeFrancesco', 'Ronnie Cuber', 'Paul Bollenbeck']",550880,2010,69,proxy
54CM1Eh4VUYkCDYTZBWuQC,Them Changes,"['Steve Gadd', 'Joey DeFrancesco', 'Ronnie Cuber', 'Paul Bollenbeck']",705467,2010,68,proxy
1AH2QB3Yd0YRI2kzUqTxRW,Back at the Chicken Shack,"['Steve Gadd', 'Joey DeFrancesco', 'Ronnie Cuber', 'Paul Bollenbeck']",535440,2010,70,proxy
1Jhbrt4SYw6YxuhOReWOPo,Boss,"['Beanie Sigel', 'Freeway']",178640,2010,68,proxy
3nVqr6D5Vmqrgp8HuHZOdi,Errrly,"['Beanie Sigel', 'Freeway']",169013,2010,70,proxy
2xAlibnT4BLcIsVakMAjyR,Serious,"['Beanie Sigel', 'Freeway']",165000,2010,69,proxy
4qoxoG986aSOcBIxKOOAB3,Bac Ya Boyz Down,"['Beanie Sigel', 'Freeway']",156573,2010,68,proxy
2uniAsTxibEPBJSmHlbhgm,Live In Effect,"['Beanie Sigel', 'Freeway']",195467,2010,80,proxy
6bo9am5LrswYDOnQpQcpBW,Fresh Ta Def,"['Beanie Sigel', 'Freeway', 'Young Chris']",221773,2010,73,proxy
1QUT7SebOu9V1b4m4JxrQw,Cyphr,"['Beanie Sigel', 'Freeway', 'Peedi Crakk', 'Wale']",156280,2010,76,proxy
3MyA1v3b0tZSXlckbDT6wL,May They Rest,"['Beanie Sigel', 'Freeway']",221280,2010,71,proxy
1k8yo549JSZeM3os7Ns9Yb,Average Cat (Jay-Z Diss!!),"['Beanie Sigel', 'Freeway']",425760,2010,72,proxy
37Y9E9fYP0pqC8KbQ54xHw,By the Sea,['Summer Fiction'],185156,2010,68,proxy
7dXOeQXCu05wnR7YLaZckU,Chandeliers,['Summer Fiction'],157163,2010,70,proxy
6AHhEmHEaBfZhHlKBWdaLd,C'est la guerre,['Les Shades'],198547,2010,76,proxy
44mZUbBQXEfYZpRAdpZSS0,À l'horizon,['Les Shades'],201027,2010,68,proxy
18i7rFiA29j2SmvCIr6ctM,Dictateur,['Les Shades'],145373,2010,79,proxy
5Uv6BVQ2fr3na0S5cVhQ1F,Hors-la-loi,['Les Shades'],126413,2010,73,proxy
2F3CqKIAHzdo4ZRzcbkDDe,Autoroute,['Les Shades'],171987,2010,79,proxy
5fr5zF2hiZaI308FT9EAzr,Infanterie,['Les Shades'],124667,2010,79,proxy
3FL1ISef5yUKH4NUwcSRL9,Dans les artères,['Les Shades'],202213,2010,74,proxy
7mPlxprYuZIRD8p4MSCK7d,Keep On Keepin' on,['Les Shades'],131160,2010,82,proxy
1Bni96J8szqGkP3WtK2t3f,Marshall Street,['Manwomanchild'],217330,2010,73,proxy
1vdJff5aOd7nVHriB9CTB2,Neon Child,['Manwomanchild'],187678,2010,75,proxy
0tlnSHjUB90v6tKGoREvQg,Day of Reckoning,['Manwomanchild'],188588,2010,77,proxy
4Uw6cm6xGihtRctOtOXXQn,Beginnings,['Manwomanchild'],245405,2010,74,proxy
0jGKQCEesoxRAALisFH4JS,Exodus,['Manwomanchild'],265096,2010,69,proxy
7f1H6HzFWT628NAtkjmWKX,Reasons,['Manwomanchild'],207280,2010,73,proxy
2X6gPttCeDJkvGvpVZ4cjr,Lover's Anthem,['Manwomanchild'],214162,2010,73,proxy
09iCqAStpMebYG7tbAYxJh,The Life and Times of Alexander Quick,['Manwomanchild'],253233,2010,83,proxy
3FEqGRp3WMe5GF3jdy2gio,Biographer's Life,['Manwomanchild'],319704,2010,76,proxy
1bCrfHCGzHwWnpn4A5J3Nu,Space,['Manwomanchild'],235179,2010,70,proxy
0YBNbEMSeCOTrzhFyG1J4F,Baby's Getting Up,['Caspar Babypants'],106373,2010,72,proxy
2A8mpVCLXTee8i7cluUIB9,Bounce Your Baby,['Caspar Babypants'],112773,2010,78,proxy
5hY6Afm4OI5fKiTkKOpxir,Look At All These Elephants,['Caspar Babypants'],113093,2010,68,proxy
6oXUOG6qcxD8NNCHuOBcbZ,Des hommes qui tombent,['Éric Lapointe'],249133,2010,76,proxy
3KI0Crdz4emLgUI88gnjGA,Aimer pour deux,['Éric Lapointe'],250253,2010,72,proxy
6WDjvEUrvRVigE4k9VF9F8,Brume de ta bouche,['Éric Lapointe'],270827,2010,81,proxy
7ow4nyLrPBHdUiUaJAw8q7,L'amour braque,['Éric Lapointe'],231907,2010,71,proxy
2RPfSLxZwyzpxQrTPpzHLK,Ils s'aiment,['Éric Lapointe'],212240,2010,72,proxy
5fiic11P4S6X0Mft00dE96,Je suis à elle,['Éric Lapointe'],217907,2010,75,proxy
622FM3OFxvESl4A7XZ5S3a,Hymne à Montréal (Ville-Marie),['Éric Lapointe'],253227,2010,73,proxy
1zEvlcHT0oANLmxJEzEwVJ,Amerikkka's Nightmare 1,['General Steele'],114040,2010,68,proxy
2dMwglkAnwqz5854efwZIx,Pledge Allegiance,"['General Steele', 'Nicole Michelle A.']",302373,2010,72,proxy
0sLYn7qukXhHId686vAGsz,Cry Freedom,"['General Steele', 'Dead Prez']",367547,2010,69,proxy
380vaUhrVYD7giqBLWE1Ue,I Had a Vision,"['General Steele', 'Louie Skaggs', 'Hasaan Salaam', 'Akir', 'Hicoup']",352720,2010,76,proxy
6rfj0wv7epPbgSmuSun7Y7,State of the Union Address,['General Steele'],275640,2010,70,proxy
3U7mJ5Eno13hLOO8yti0br,Patriot Games,['General Steele'],265027,2010,71,proxy
2pYeCtcHvbmnxQ86HaQ4MW,Amerikkka's Nightmare 2,"['General Steele', 'Ruste Juxx', 'Louie Skaggs', 'Torae', 'Planet Asia', 'Hakeem Green', 'Top Dog', 'Shabaam Sah', 'Saint Laz', 'Lin Que', 'Sphinx', 'Rush']",124333,2010,73,proxy
09yo2ROJSn7ZkjjachjE5r,Bella in the Elm,['Little Red Wolf'],225640,2010,70,proxy
2sFBux0Wb2aIqr1bSbCVkJ,California Wildflower,['Ted Russell Kamp'],244480,2010,74,proxy
0hfxcIfzi7e7R5tKwLiRrC,If I Had A Dollar,['Ted Russell Kamp'],183587,2010,81,proxy
0NnjN5p9hYBFpnZSYmc5of,Lonelytown,['Ted Russell Kamp'],225640,2010,74,proxy
6t7BpVHF6ApxSWHo3HJnyn,God's Little Acre,['Ted Russell Kamp'],194853,2010,72,proxy
5A61OcvfiY7co6ISopy6Zm,Ace & Eights,['Ted Russell Kamp'],237120,2010,69,proxy
0y3aIaRxkxBoNj9zppn6p9,Get Back To The Land,['Ted Russell Kamp'],207240,2010,74,proxy
